Date,Close,High,Low,Open,Volume,returns,log_returns,volatility_20d,volatility_60d
2021-06-14,154.10000610351562,156.60000610351562,151.5500030517578,156.60000610351562,25267,-0.021276538009891377,-0.021506146231071735,0.3169792659371232,0.32148230962798546
2021-06-15,151.1999969482422,154.75,150.75,154.3000030517578,19013,-0.01881900740046294,-0.018998338371719513,0.32658595540806856,0.32396260324871756
2021-06-16,153.35000610351562,154.3000030517578,151.3000030517578,151.8000030517578,11288,0.014219637557330245,0.014119486799621246,0.2853955944140677,0.31710808735333784
2021-06-17,149.5500030517578,152.64999389648438,148.8000030517578,152.5500030517578,9829,-0.024779934140939708,-0.025092124879242544,0.2987819767780403,0.3189678565266834
2021-06-18,149.89999389648438,151.0,147.0500030517578,149.64999389648438,10929,0.0023402931299536522,0.002337558909074569,0.2989285158541568,0.31807474773919486
2021-06-21,152.35000610351562,153.9499969482422,147.10000610351562,149.0500030517578,5284,0.01634431158631755,0.016212181102873965,0.3037544730395559,0.31920273621655204
2021-06-22,151.25,153.85000610351562,150.25,153.6999969482422,309,-0.007220256379695922,-0.007246448583225356,0.30371574899706455,0.31896699560368186
2021-06-23,153.14999389648438,152.60000610351562,151.89999389648438,152.14999389648438,157,0.012561943117252117,0.012483696514645431,0.3048391325805821,0.318175375932833
2021-06-24,152.39999389648438,153.39999389648438,151.5,152.25,61,-0.004897159842571885,-0.0049091902223662035,0.27834262554522815,0.30851364732375014
2021-06-25,157.25,157.3000030517578,154.75,154.75,63,0.031824188305479284,0.03132829237731985,0.3015080377008619,0.31374436242776843
2021-06-28,162.25,163.1999969482422,157.6999969482422,158.5,39,0.031796502384737746,0.031301460003649535,0.2784678987531759,0.3160410832006326
2021-06-29,159.6999969482422,162.75,159.5,162.6999969482422,37,-0.01571650571191252,-0.015841319472549065,0.282761577306996,0.31888152968332995
2021-06-30,159.35000610351562,159.0,158.0500030517578,158.39999389648438,36,-0.0021915519813064943,-0.002193956945728704,0.28282017771631657,0.31106990619730673
2021-07-01,156.0,162.10000610351562,154.0,162.10000610351562,37,-0.021022943051156373,-0.02124707191638454,0.281820945327653,0.3151363548999845
2021-07-02,152.5500030517578,154.64999389648438,153.75,154.64999389648438,7,-0.022115365052834512,-0.02236357608189094,0.2741845249286618,0.3193319235566263
2021-07-06,147.89999389648438,153.25,149.35000610351562,153.25,30,-0.0304818686479853,-0.03095610271874695,0.2907107415184858,0.32633223043323834
2021-07-07,149.75,149.75,149.75,149.75,0,0.012508493440577473,0.012430908546659578,0.2928870273150555,0.3268529391395149
2021-07-08,152.0500030517578,149.3000030517578,149.3000030517578,149.3000030517578,2,0.015358951931604858,0.01524219719856663,0.2995676427612898,0.3268751944404614
2021-07-09,151.3000030517578,150.8000030517578,149.60000610351562,149.60000610351562,3,-0.004932587865484672,-0.004944793229571974,0.2968886755737387,0.32612424180001093
2021-07-12,153.85000610351562,153.85000610351562,153.39999389648438,153.39999389648438,23,0.016853952414564555,0.01671350047535638,0.30354157540730564,0.3274319609982588
2021-07-13,152.10000610351562,152.1999969482422,152.10000610351562,152.1999969482422,5,-0.01137471518085309,-0.011439902046355588,0.2967193955438827,0.32301610741390235
2021-07-14,156.4499969482422,154.5500030517578,152.89999389648438,154.5500030517578,4,0.02859954418256927,0.028198211215054697,0.30547544048803965,0.3272444804044739
2021-07-15,156.89999389648438,157.75,155.89999389648438,155.89999389648438,35,0.0028762988623838304,0.002872170229703927,0.3020342217676177,0.3253871317589242
2021-07-16,161.1999969482422,161.1999969482422,161.1999969482422,161.1999969482422,0,0.027406011593568147,0.02703719030271477,0.29902130903746466,0.3290137176497491
2021-07-19,155.25,159.5,155.60000610351562,159.5,5,-0.03691065174246,-0.037609090327439476,0.33238027634655853,0.33820129066765303
2021-07-20,165.64999389648438,165.64999389648438,165.64999389648438,165.64999389648438,44827,0.06698868854418283,0.06484037108646264,0.4026329987401551,0.36160868119520917
2021-07-21,176.0,177.89999389648438,166.5500030517578,167.10000610351562,34757,0.06248117407105602,0.06060690313810095,0.44907256324220296,0.37566589809531203
2021-07-22,193.64999389648438,195.5,180.0,180.0,44986,0.1002840562300249,0.09556837940432533,0.5561346802893377,0.42361069339919455
2021-07-23,189.0,209.5,187.1999969482422,205.10000610351562,41105,-0.024012362731960835,-0.02430535938283474,0.5680171336521695,0.427702796770337
2021-07-26,207.8000030517578,215.1999969482422,199.0,199.5,37319,0.09947091561776622,0.09482907829151829,0.6457026654644817,0.46635691395817097
2021-07-27,201.75,209.60000610351562,199.5500030517578,206.3000030517578,27477,-0.029114547463461316,-0.02954678620110246,0.6604597253769835,0.4708907521727663
2021-07-28,200.4499969482422,205.35000610351562,195.1999969482422,204.0500030517578,28234,-0.006443633465961884,-0.006464483286076182,0.6561516216066832,0.4706189160279901
2021-07-29,196.5,203.5,190.25,201.8000030517578,29964,-0.019705647335390597,-0.01990239255466603,0.6641470492177448,0.4735730808636218
2021-07-30,179.5500030517578,201.75,178.60000610351562,200.0,31471,-0.08625952645415869,-0.09020869364052236,0.742098845912079,0.4921283056897376
2021-08-02,172.8000030517578,179.35000610351562,171.60000610351562,179.35000610351562,37342,-0.037593984323432306,-0.03831886363820298,0.7524127308184042,0.49521200950455446
2021-08-03,174.85000610351562,177.6999969482422,172.0500030517578,172.8000030517578,18664,0.01186344337704548,0.011793624385946232,0.7391071125165897,0.4951124220223592
2021-08-04,175.64999389648438,178.64999389648438,173.89999389648438,176.25,18865,0.004575280326242215,0.004564845547131095,0.7392034807602869,0.49013173344398075
2021-08-05,176.89999389648438,177.64999389648438,173.3000030517578,175.64999389648438,17207,0.007116424955509348,0.007091222699438979,0.7388450203321749,0.49018347347440844
2021-08-06,176.0,177.8000030517578,173.5500030517578,177.8000030517578,21241,-0.00508758579726698,-0.005100571624955046,0.7388829006695088,0.4890839017381731
2021-08-09,179.35000610351562,180.60000610351562,172.4499969482422,174.8000030517578,22411,0.01903412558815698,0.018855242971450227,0.739246328997012,0.4900135590341148
2021-08-10,182.0,182.25,177.5500030517578,179.5,29061,0.014775543943694514,0.01466744906719336,0.7356422610577975,0.4896825711871107
2021-08-11,183.85000610351562,185.3000030517578,179.8000030517578,181.0,29470,0.010164868700635266,0.010113553868829514,0.732369192484883,0.48982544343729384
2021-08-12,186.5500030517578,186.89999389648438,182.85000610351562,184.6999969482422,39088,0.014685868145807746,0.014579075080468672,0.7322388053320137,0.48228631019095786
2021-08-13,182.75,187.35000610351562,181.1999969482422,185.9499969482422,24800,-0.020369890054107942,-0.0205802173962057,0.7365301302210647,0.48447226843846936
2021-08-16,183.1999969482422,186.25,179.75,181.9499969482422,15358,0.0024623636018723527,0.002459336952075125,0.7182186645677339,0.4844195009715974
2021-08-17,178.9499969482422,184.25,178.3000030517578,184.1999969482422,15802,-0.023198690342777217,-0.02347201542361836,0.692986800602431,0.48719207681108245
2021-08-18,179.6999969482422,181.14999389648438,177.60000610351562,178.64999389648438,8908,0.004191114908020488,0.004182356648654207,0.658625008316289,0.48668137935926836
2021-08-19,178.1999969482422,179.14999389648438,175.1999969482422,179.14999389648438,13006,-0.008347245550772264,-0.008382278895754902,0.5466321767134296,0.4870962252089831
2021-08-20,178.25,179.6999969482422,175.0500030517578,178.3000030517578,15450,0.00028060074418712055,0.00028056138316128463,0.5413706253230784,0.48274128422290413
2021-08-23,179.9499969482422,180.4499969482422,177.1999969482422,177.4499969482422,272,0.009537149779759835,0.009491958271713381,0.38990663170446765,0.4828291811872027
2021-08-24,183.3000030517578,184.25,180.1999969482422,180.1999969482422,41,0.01861631653419349,0.018445153928519323,0.39060305008895946,0.4759595275152825
2021-08-25,184.0500030517578,185.35000610351562,183.89999389648438,185.35000610351562,40,0.004091652959701486,0.004083304911526645,0.3916911082590472,0.47546875421328705
2021-08-26,185.64999389648438,184.89999389648438,184.0,184.0,14,0.008693239979336687,0.008655671340459654,0.389513920811151,0.47560861794227116
2021-08-27,189.5,189.60000610351562,186.0500030517578,186.0500030517578,20,0.020737981309400633,0.02052587677585699,0.24155836978884676,0.4741479796310671
2021-08-30,197.39999389648438,196.5,190.5500030517578,190.5500030517578,26,0.041688622145036325,0.040843071557367695,0.22929246035420559,0.4784572750980979
2021-08-31,193.4499969482422,193.1999969482422,193.14999389648438,193.14999389648438,3,-0.020010116871196804,-0.02021303070876139,0.24713139662613134,0.4802099545240527
2021-09-01,193.1999969482422,195.3000030517578,195.3000030517578,195.3000030517578,3,-0.0012923236182158515,-0.0012931593885176834,0.24819779356907323,0.4787117783273284
2021-09-02,191.89999389648438,191.89999389648438,191.89999389648438,191.89999389648438,0,-0.006728794370043811,-0.006751534774625245,0.2513945240271304,0.4789894612505401
2021-09-03,190.5500030517578,190.85000610351562,190.6999969482422,190.6999969482422,3,-0.007034866532902417,-0.007059727872552739,0.25244114784880817,0.47934086510692325
2021-09-07,191.5,191.5,191.5,191.5,2,0.004985551996995463,0.004973165285309062,0.24626728534831935,0.47876217778665847
2021-09-08,187.75,187.75,187.75,187.75,2,-0.019582245430809442,-0.0197765179764566,0.2552461523908699,0.4783969816941261
2021-09-09,185.0,185.5,185.5,185.5,2,-0.01464713715046606,-0.014755465565919322,0.2594651475013137,0.4776326584986658
2021-09-10,185.60000610351562,185.60000610351562,185.60000610351562,185.60000610351562,0,0.003243276235219694,0.0032380281590961946,0.2542582386107613,0.4771399395314481
2021-09-13,184.35000610351562,184.35000610351562,184.35000610351562,184.35000610351562,0,-0.006734913571623702,-0.006757695448965173,0.24427603395385813,0.4739746158401075
2021-09-14,183.0,183.0,183.0,183.0,0,-0.0073230597169472444,-0.0073500049470349,0.24572395900782334,0.47452589691420827
2021-09-15,187.0,188.0,188.0,188.0,4,0.021857923497267784,0.02162246401316571,0.24117020801825484,0.475284233613458
2021-09-16,187.8000030517578,185.60000610351562,185.5500030517578,185.5500030517578,4,0.004278091185870636,0.004268966169617358,0.2411793978860226,0.47472371825481285
2021-09-17,187.3000030517578,188.14999389648438,185.60000610351562,185.60000610351562,3,-0.0026624067724971834,-0.0026659572807399444,0.23867715529930328,0.47458252456062455
2021-09-20,183.5,183.5,183.5,183.5,15527,-0.020288323490885052,-0.02049695824883909,0.25211695135537143,0.47682906987532714
2021-09-21,183.35000610351562,185.5500030517578,182.35000610351562,183.0500030517578,14465,-0.0008174054304325162,-0.0008177396884133053,0.2504514286961032,0.47323682877214357
2021-09-22,184.85000610351562,187.5,183.89999389648438,183.89999389648438,12317,0.008181074175438674,0.008147790595177045,0.2433854213244318,0.4695578206762804
2021-09-23,190.60000610351562,191.0,185.25,185.35000610351562,16986,0.031106301380266155,0.03063230484135483,0.26642602470819127,0.47155813488761544
2021-09-24,194.35000610351562,195.3000030517578,190.60000610351562,191.0500030517578,17232,0.01967471080752925,0.019483665460250703,0.2729216783874152,0.4725831193946203
2021-09-27,193.64999389648438,195.5500030517578,191.9499969482422,193.60000610351562,11580,-0.0036018121175587225,-0.0036083142605172983,0.2648232958589691,0.4700254057347188
2021-09-28,198.60000610351562,199.0,192.5,194.0500030517578,16727,0.02556164401263694,0.025240407901301748,0.23684177778212767,0.4688509345580833
2021-09-29,193.39999389648438,199.4499969482422,193.25,198.4499969482422,14720,-0.026183343641595136,-0.026532230883611303,0.24478105958667232,0.4675491870443403
2021-09-30,194.0,196.4499969482422,193.5,194.10000610351562,15777,0.003102410147110879,0.0030976076031607133,0.24494663680508583,0.4672926863553977
2021-10-01,204.0500030517578,205.5500030517578,192.9499969482422,194.0,27895,0.051804139442050534,0.05050691774441785,0.3036847068881238,0.47670349753869934
2021-10-04,200.35000610351562,206.85000610351562,199.64999389648438,201.0,20398,-0.01813279535851653,-0.01829920926132732,0.3111315112562655,0.4786831467788464
2021-10-05,191.89999389648438,201.14999389648438,191.3000030517578,200.5500030517578,26153,-0.04217625130824976,-0.04309149633847438,0.3492244854955086,0.48770988769802404
2021-10-06,193.4499969482422,194.9499969482422,191.85000610351562,192.5500030517578,11587,0.008077139661577748,0.008044694163142982,0.34203131820317545,0.4866939975230895
2021-10-07,197.89999389648438,200.25,193.8000030517578,195.14999389648438,21436,0.023003344628807598,0.022742756396019335,0.34424463327036503,0.4856429748245049
2021-10-08,201.35000610351562,203.35000610351562,198.5,200.25,17289,0.017433109213918607,0.017282895843321655,0.34771783366798265,0.4863665628378077
2021-10-11,204.25,204.85000610351562,196.6999969482422,199.35000610351562,12909,0.014402750477163995,0.014300016129683983,0.3469086113443983,0.48449101017773194
2021-10-12,213.14999389648438,215.14999389648438,202.60000610351562,204.0500030517578,24689,0.04357402152501533,0.04265138083626913,0.3685863953666081,0.48325326420421727
2021-10-13,208.64999389648438,214.9499969482422,205.8000030517578,214.5500030517578,19175,-0.0211118936376109,-0.02133793679123148,0.3784468758571712,0.4690856454397989
2021-10-14,209.25,212.64999389648438,206.3000030517578,209.10000610351562,12288,0.002875658380384616,0.002871531584434853,0.37855249883868575,0.4531300374309818
2021-10-15,203.39999389648438,211.0,202.75,209.75,15698,-0.027957018415845303,-0.028355255762577046,0.3961927208562509,0.41004375196431464
2021-10-18,201.60000610351562,204.85000610351562,200.5500030517578,201.75,20228,-0.008849497772771886,-0.008888887134419477,0.38873919654868405,0.40723813033625716
2021-10-19,204.25,205.60000610351562,201.6999969482422,202.60000610351562,14850,0.013144810596501966,0.01305916726752394,0.3891278774363567,0.35329927131945715
2021-10-20,205.5500030517578,207.0,203.5,205.1999969482422,14926,0.006364764023294001,0.0063445944505656025,0.38902745628695207,0.34827516415984594
2021-10-21,203.3000030517578,208.64999389648438,201.5500030517578,205.14999389648438,26494,-0.010946241627802111,-0.011006592545271289,0.38102284835085287,0.3487832610753489
2021-10-22,199.85000610351562,206.39999389648438,198.39999389648438,203.8000030517578,16734,-0.016969979815316893,-0.01711561994759113,0.3825943082491817,0.34815165604667075
2021-10-25,202.5500030517578,203.8000030517578,197.25,199.9499969482422,20159,0.01351011691660231,0.013419669017572652,0.38428454471917317,0.2984219297058382
2021-10-26,208.10000610351562,210.3000030517578,202.3000030517578,203.35000610351562,21060,0.027400656470687013,0.027031978013924415,0.3857990892506559,0.29105425333400803
2021-10-27,201.35000610351562,208.6999969482422,199.64999389648438,207.3000030517578,23299,-0.03243632773678218,-0.032974045118884306,0.3925695903116586,0.2995028899278724
2021-10-28,199.9499969482422,203.1999969482422,198.60000610351562,201.0,19290,-0.006953112057785038,-0.006977397580205824,0.3939192658043033,0.30009775725246973
2021-10-29,203.9499969482422,204.39999389648438,198.64999389648438,200.89999389648438,18594,0.020005001555641,0.019807530770080215,0.3545935016122201,0.3021300539498115
2021-11-01,208.6999969482422,209.85000610351562,202.1999969482422,203.1999969482422,19674,0.023290022412726152,0.02302294866015061,0.3566484145010459,0.30465213561081006
2021-11-02,208.0500030517578,209.0,204.6999969482422,208.1999969482422,22683,-0.003114489247671548,-0.0031193493631167762,0.3167889576145158,0.3030581860152009
2021-11-03,209.3000030517578,212.0,205.85000610351562,208.0500030517578,21821,0.006008171024583175,0.0059901939353999845,0.31654135971903696,0.3020916851628968
2021-11-04,208.60000610351562,211.39999389648438,206.0,209.5,21756,-0.003344466975803595,-0.003350072206642067,0.3094466801504916,0.3018980640754879
2021-11-05,203.5500030517578,209.5,202.3000030517578,209.5,33987,-0.024209026385415333,-0.024506881884437656,0.3185287924121757,0.30557447348963374
2021-11-08,199.64999389648438,206.10000610351562,199.3000030517578,203.60000610351562,30475,-0.01915995626038758,-0.01934588700350456,0.32169066356630216,0.30521215733341583
2021-11-09,205.89999389648438,206.6999969482422,198.6999969482422,201.1999969482422,35050,0.031304784327920165,0.03082478145248459,0.30148449764350355,0.3112025256820503
2021-11-10,204.0,206.60000610351562,203.5,206.39999389648438,30418,-0.009227751106391957,-0.00927059054642048,0.2941224723236109,0.3076412290648814
2021-11-11,210.89999389648438,212.60000610351562,205.39999389648438,206.10000610351562,40191,0.033823499492570575,0.033264064700182075,0.31894725912836236,0.31431211396750713
2021-11-12,219.6999969482422,221.5,209.25,211.39999389648438,36014,0.04172595214050645,0.04087890695559795,0.3318928578846023,0.3233071315620007
2021-11-15,222.75,225.89999389648438,217.0,219.4499969482422,16876,0.013882581220409973,0.013787100850922291,0.32996128308686046,0.32389421694130843
2021-11-16,222.0500030517578,224.64999389648438,221.3000030517578,223.85000610351562,11044,-0.003142522775498091,-0.0031474708692461476,0.32982810799805506,0.3239981812004075
2021-11-17,232.60000610351562,233.75,224.0,224.3000030517578,13236,0.04751183475236753,0.04641767084328507,0.3636951820817498,0.33490321940245354
2021-11-18,228.9499969482422,237.5,227.5,233.5,9359,-0.015692214357247436,-0.015816640551216885,0.3670800995148585,0.33737447603513293
2021-11-19,233.3000030517578,239.0,227.9499969482422,231.0,398,0.01899980852368821,0.01882156633447414,0.3590714543834839,0.3386631668026139
2021-11-22,231.35000610351562,234.10000610351562,228.85000610351562,231.39999389648438,47,-0.008358323715107585,-0.008393450373034085,0.36299714451166315,0.33778310327262134
2021-11-23,242.5500030517578,242.39999389648438,233.75,233.85000610351562,85,0.048411483262424726,0.04727614553801879,0.38567646628120295,0.34128784664737566
2021-11-24,246.3000030517578,247.5500030517578,240.0,240.8000030517578,63,0.015460729551917574,0.015342430243701957,0.3554146412227963,0.33850892591329573
2021-11-26,243.85000610351562,245.4499969482422,242.14999389648438,242.1999969482422,48,-0.009947206325155222,-0.009997010331044732,0.3575019658055627,0.3395777775175976
2021-11-29,233.85000610351562,246.64999389648438,231.5,241.1999969482422,35,-0.04100881586919025,-0.041873396913830886,0.39857599411801276,0.35131591973332926
2021-11-30,233.25,233.25,231.35000610351562,231.35000610351562,9,-0.0025657733070574285,-0.0025690705445725963,0.3952515207992915,0.3508604469276287
2021-12-01,234.1999969482422,234.4499969482422,233.4499969482422,234.0,7,0.004072870088926761,0.004064598405600768,0.3939062381292992,0.3508501977220083
2021-12-02,237.4499969482422,236.64999389648438,233.25,233.25,21,0.013877028361867438,0.013781624009864496,0.39483739332594625,0.34809785618930333
2021-12-03,244.0500030517578,244.0500030517578,244.0500030517578,244.0500030517578,9,0.027795351393305134,0.027416072694879678,0.399853904223118,0.3491708818051606
2021-12-06,250.1999969482422,250.35000610351562,244.5,244.5,26,0.02519972882434307,0.024887450997739202,0.3849616489860413,0.3516262933130268
2021-12-07,243.89999389648438,244.0,244.0,244.0,4,-0.02517986861950705,-0.025502305638327245,0.39167847498273173,0.3563077490593286
2021-12-08,244.75,246.75,246.75,246.75,4,0.0034850599622253675,0.003479001213409886,0.3843147857428595,0.35540853026896313
2021-12-09,240.35000610351562,243.6999969482422,239.6999969482422,243.6999969482422,9,-0.017977503152132313,-0.01814106167636864,0.39100249635697787,0.35676107558583575
2021-12-10,232.6999969482422,235.0,235.0,235.0,6,-0.031828620599155255,-0.03234616254056395,0.4038847907712102,0.3644222599817706
2021-12-13,236.6999969482422,237.1999969482422,237.14999389648438,237.14999389648438,4,0.017189514621651192,0.01704344643331549,0.3833519812723,0.3651802174291055
2021-12-14,237.14999389648438,238.10000610351562,238.10000610351562,238.10000610351562,1,0.001901127815986392,0.0018993229596463912,0.3816144125053473,0.3616474029209842
2021-12-15,237.39999389648438,237.10000610351562,236.8000030517578,237.0500030517578,8,0.0010541851420375892,0.0010536298790797872,0.3809488249145368,0.36154935716702025
2021-12-16,236.9499969482422,236.9499969482422,236.9499969482422,236.9499969482422,51,-0.0018955221559037172,-0.0018973209314641832,0.34402805481876125,0.3617091054255524
2021-12-17,235.89999389648438,237.9499969482422,236.0,236.0,379,-0.004431327559743181,-0.004441174993953405,0.33900183881313495,0.3578137700052676
2021-12-20,224.39999389648438,224.39999389648438,224.39999389648438,224.39999389648438,21993,-0.048749471375765796,-0.04997781409103797,0.3764152823961339,0.3720494916351924
2021-12-21,228.25,229.39999389648438,224.0,225.5500030517578,14047,0.01715689041102042,0.017011373025804497,0.3812712931946899,0.3729863556720001
2021-12-22,233.5500030517578,235.1999969482422,228.10000610351562,229.6999969482422,12766,0.023220166710877566,0.022954680539867628,0.3474867165621129,0.3724122208013805
2021-12-23,231.1999969482422,235.35000610351562,229.0500030517578,234.75,0,-0.010062111208771096,-0.010113076416367673,0.342585206115921,0.3684655658372422
2021-12-27,227.0500030517578,229.85000610351562,226.5500030517578,229.5500030517578,7221,-0.017949800827261386,-0.018112852613711348,0.3459192878579108,0.37101719565771013
2021-12-28,225.60000610351562,228.39999389648438,225.0,227.89999389648438,7889,-0.006386245006619329,-0.006406724306372523,0.3164868598527747,0.3571590594268741
2021-12-29,228.89999389648438,229.89999389648438,225.35000610351562,225.60000610351562,8385,0.014627605069543081,0.014521653615476023,0.32163624601572555,0.3556086166144795
2021-12-30,228.85000610351562,229.64999389648438,226.1999969482422,229.10000610351562,8556,-0.00021838267497442665,-0.0002184065239429887,0.32114418375063847,0.3432922682010734
2021-12-31,226.10000610351562,228.8000030517578,224.10000610351562,228.5,11693,-0.012016604442457779,-0.012089387491341539,0.31842046317330713,0.34453276464206073
2022-01-03,223.3000030517578,226.9499969482422,220.5500030517578,226.14999389648438,13645,-0.012383914091872672,-0.012461233765946456,0.2995106266946529,0.3433150264424484
2022-01-04,231.75,235.75,223.75,224.75,21914,0.03784145469215949,0.037143031933225344,0.3187475443161914,0.34966058880905904
2022-01-05,231.75,233.75,230.0500030517578,232.0500030517578,12325,0.0,0.0,0.3085369491367854,0.34882613917699595
2022-01-06,231.6999969482422,232.0,227.5500030517578,230.60000610351562,13695,-0.00021576289863134424,-0.00021578617879428099,0.30788426046823614,0.3380983757081715
2022-01-07,238.4499969482422,240.5,231.35000610351562,232.0,25955,0.029132499304727277,0.028716213678749592,0.32169126779179935,0.3393511904802849
2022-01-10,234.89999389648438,239.0,232.5500030517578,238.39999389648438,21066,-0.014887830141295355,-0.014999766264516937,0.30477615612958325,0.3412039800518567
2022-01-11,237.0500030517578,238.14999389648438,233.5500030517578,235.75,17528,0.009152870204930386,0.009111236540623523,0.3002925071204976,0.33564607137235464
2022-01-12,240.85000610351562,244.89999389648438,238.0,238.25,22286,0.016030386006483655,0.015903256195766696,0.30546997444915097,0.3358388527235804
2022-01-13,237.0,242.64999389648438,236.35000610351562,241.3000030517578,19234,-0.01598507787398984,-0.016114217282662026,0.311325369636289,0.3374524906725682
2022-01-14,239.64999389648438,240.1999969482422,234.6999969482422,236.64999389648438,16525,0.011181408845925667,0.011119359002052208,0.3136659060194704,0.3378198942895661
2022-01-18,239.60000610351562,241.64999389648438,237.75,239.0,16808,-0.00020858666489409483,-0.00020860842211804442,0.31309787635960357,0.3366707149755798
2022-01-19,244.4499969482422,245.0,238.35000610351562,238.39999389648438,17077,0.020242031390563575,0.02003988482540919,0.2588899500200493,0.33589724334551946
2022-01-20,243.64999389648438,245.0,241.0,245.0,14338,-0.003272665419288945,-0.0032780323013006773,0.255689157656544,0.33553939637388436
2022-01-21,237.89999389648438,242.1999969482422,236.0,241.3000030517578,21504,-0.023599425996468137,-0.023882352586065414,0.26147954617436137,0.33617326204250075
2022-01-24,232.9499969482422,237.5,230.4499969482422,237.4499969482422,30854,-0.02080704949658818,-0.021026566490786828,0.2701736391049243,0.33183507285265135
2022-01-25,237.89999389648438,239.0,234.5500030517578,235.0,21335,0.021249182284136303,0.0210265664907869,0.2704734188206203,0.3333801471397442
2022-01-26,238.89999389648438,241.35000610351562,237.25,238.60000610351562,10682,0.004203446934240462,0.00419463713024326,0.26847722465129875,0.3315288798068573
2022-01-27,232.0500030517578,237.75,231.5500030517578,237.25,27590,-0.028673047382724803,-0.02909214994487263,0.28697136901524883,0.3349335949562792
2022-01-28,235.89999389648438,237.89999389648438,230.3000030517578,233.0500030517578,15328,0.016591212213291184,0.01645508170183257,0.29230413347863854,0.33608424662439257
2022-01-31,235.10000610351562,237.6999969482422,233.8000030517578,235.35000610351562,18124,-0.0033912158273297077,-0.0033969790329283346,0.28852317772253383,0.33619520015557613
2022-02-01,236.6999969482422,240.85000610351562,235.75,235.75,27180,0.006805575513350259,0.006782522119619819,0.28373864816696454,0.33612901947023355
2022-02-02,238.8000030517578,240.35000610351562,236.25,237.6999969482422,17511,0.00887201576084018,0.008832890670999525,0.2536952509696878,0.33178277267357953
2022-02-03,243.89999389648438,244.3000030517578,237.85000610351562,239.5,25158,0.021356745308002356,0.021131885899207767,0.26303983049432605,0.3306757267280741
2022-02-04,241.85000610351562,244.39999389648438,238.10000610351562,244.0500030517578,24383,-0.00840503421184502,-0.008440555691436476,0.2658306421580526,0.32642931171571576
2022-02-07,241.64999389648438,242.89999389648438,239.5500030517578,241.60000610351562,22859,-0.0008270093114889354,-0.0008273514723493987,0.24624123551684715,0.3255498109839008
2022-02-08,248.9499969482422,250.0,241.75,242.0,49900,0.030208993321493294,0.029761687796250425,0.25983708178318143,0.3241710245144113
2022-02-09,258.3500061035156,259.5,247.89999389648438,248.3000030517578,45254,0.037758623299873895,0.03706321752850659,0.28717082824064566,0.32224152846159226
2022-02-10,255.1999969482422,260.45001220703125,253.64999389648438,259.1000061035156,30097,-0.012192796906733139,-0.012267738845845118,0.2895621249100006,0.32287841789334193
2022-02-11,251.64999389648438,256.79998779296875,250.85000610351562,254.60000610351562,24392,-0.013910670431856675,-0.014008330543953645,0.2878414793423144,0.32442864501848884
2022-02-14,247.5500030517578,253.89999389648438,244.8000030517578,251.25,16805,-0.01629243371415734,-0.016426614833106444,0.294137454598493,0.31257935050172975
2022-02-15,251.85000610351562,252.1999969482422,246.9499969482422,249.4499969482422,15138,0.017370240350426336,0.017221102291108625,0.2991331421746778,0.3122784120635046
2022-02-16,252.25,254.5500030517578,250.0500030517578,253.0,16712,0.0015882226991885684,0.0015869628073336142,0.29183428695902836,0.310209497946881
2022-02-17,251.5,253.60000610351562,248.9499969482422,252.1999969482422,1147,-0.0029732408325073845,-0.002977669693924392,0.2917681156390682,0.3096751294716504
2022-02-18,246.85000610351562,252.35000610351562,244.3000030517578,252.35000610351562,100,-0.018489041337910073,-0.018662100109317216,0.286394472596568,0.29653464185526246
2022-02-22,248.4499969482422,249.10000610351562,244.0,246.6999969482422,58,0.006481631781105168,0.006460716334665742,0.273667351466117,0.29516299255678796
2022-02-23,248.60000610351562,252.75,248.39999389648438,249.5,25,0.0006037800648663882,0.0006035978630192297,0.2654637472905336,0.29438714589262577
2022-02-24,239.35000610351562,248.5,238.9499969482422,248.5,54,-0.03720836594086141,-0.03791826228926524,0.3000432630176812,0.29219371245026665
2022-02-25,240.0500030517578,243.35000610351562,239.5,243.35000610351562,25,0.0029245745995070127,0.0029203063510619587,0.2799143516241258,0.2921599406662743
2022-02-28,234.25,239.5,233.9499969482422,239.5,12,-0.024161645398968257,-0.02445832657142675,0.2886789659046415,0.2964440539026979
2022-03-01,237.25,236.9499969482422,236.0,236.9499969482422,4,0.012806830309498363,0.012725516371505641,0.29200642505321195,0.2962408248900309
2022-03-02,230.4499969482422,235.0,229.0,235.0,8,-0.02866176207274107,-0.029080531566122867,0.30869773526616595,0.29633868967251203
2022-03-03,224.14999389648438,231.5500030517578,224.0,231.5500030517578,11,-0.027337830918577777,-0.027718462552069764,0.31965812125577886,0.296223419439019
2022-03-04,224.14999389648438,224.89999389648438,223.39999389648438,224.25,6,0.0,0.0,0.30683538009892125,0.29215063700280286
2022-03-07,225.5,229.5500030517578,225.1999969482422,226.35000610351562,9,0.006022780014614204,0.006004715570888485,0.3083806547027078,0.29237212632798837
2022-03-08,234.0500030517578,233.39999389648438,223.1999969482422,223.1999969482422,8,0.03791575632708555,0.03721462184226033,0.3414199877542637,0.3009825713080586
2022-03-09,230.4499969482422,230.4499969482422,230.4499969482422,230.4499969482422,0,-0.015381354653174362,-0.015500874861079067,0.3233538914951409,0.29545234921189173
2022-03-10,225.1999969482422,230.0,223.85000610351562,230.0,6,-0.022781514729979024,-0.02304502320970162,0.2902218750440114,0.29687703241885904
